Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate,Volatility
2014,Brazil,BRA,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",55112.0,23422.49,0.4249980040644506,0.10171845202368249
2014,Brazil,BRA,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11364.0,4829.68,0.4249982400563182,0.10171845202368249
2014,Brazil,BRA,South America,D,Manufacture of paper products and printing,34517.1,14669.7,0.42499804444753475,0.10171845202368249
2014,Brazil,BRA,South America,E,Manufacture of coke and refined petroleum products,-16729.0,-7109.79,0.4249979078247355,0.10171845202368249
2014,Brazil,BRA,South America,F,Manufacturing of chemicals and pharmaceutical products,98982.34,42067.3,0.4249980350030117,0.10171845202368249
2014,Brazil,BRA,South America,G,Manufacture of rubber and plastics products,27998.0,11899.1,0.42499821415815414,0.10171845202368249
2014,Brazil,BRA,South America,H,Manufacture of other non-metallic mineral products,30994.0,13172.39,0.4249980641414467,0.10171845202368249
2014,Brazil,BRA,South America,I,Manufacture of basic metals,40471.0,17200.1,0.4249981468211806,0.10171845202368249
2014,Brazil,BRA,South America,J,"Manufacture of fabricated metal products, machinery and equipment",111644.0,47448.47,0.4249979398803339,0.10171845202368249
2014,Brazil,BRA,South America,K,Manufacture of transport equipment,62477.0,26552.6,0.42499799926372905,0.10171845202368249
2014,Brazil,BRA,South America,L,"Manufacture of furniture, other manufacturing",32956.0,14006.24,0.4249981793907027,0.10171845202368249
2015,Brazil,BRA,South America,A,"Manufacture of food products, beverages and tobacco products",123487.0,37117.69,0.30057973713832226,0.10171845202368249
2015,Brazil,BRA,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",51840.0,15582.05,0.3005796682098765,0.10171845202368249
2015,Brazil,BRA,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9840.0,2957.7,0.3005792682926829,0.10171845202368249
2015,Brazil,BRA,South America,D,Manufacture of paper products and printing,37675.86,11324.6,0.3005797346099067,0.10171845202368249
2015,Brazil,BRA,South America,E,Manufacture of coke and refined petroleum products,36427.0,10949.22,0.30057978971641913,0.10171845202368249
2015,Brazil,BRA,South America,F,Manufacturing of chemicals and pharmaceutical products,107583.77,32337.5,0.300579724990117,0.10171845202368249
2015,Brazil,BRA,South America,G,Manufacture of rubber and plastics products,26077.0,7838.22,0.3005798212984623,0.10171845202368249
2015,Brazil,BRA,South America,H,Manufacture of other non-metallic mineral products,27750.0,8341.09,0.30057981981981985,0.10171845202368249
2015,Brazil,BRA,South America,I,Manufacture of basic metals,34302.0,10310.49,0.30057984957145356,0.10171845202368249
2015,Brazil,BRA,South America,J,"Manufacture of fabricated metal products, machinery and equipment",102697.0,30868.64,0.3005797637710936,0.10171845202368249
2015,Brazil,BRA,South America,K,Manufacture of transport equipment,52891.0,15897.96,0.300579682743756,0.10171845202368249
2015,Brazil,BRA,South America,L,"Manufacture of furniture, other manufacturing",31376.0,9430.99,0.30057974247832736,0.10171845202368249
2016,Brazil,BRA,South America,A,"Manufacture of food products, beverages and tobacco products",126055.0,36105.32,0.2864251318868748,0.10171845202368249
2016,Brazil,BRA,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",53596.0,15351.24,0.28642510635122026,0.10171845202368249
2016,Brazil,BRA,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9592.0,2747.39,0.28642514595496243,0.10171845202368249
2016,Brazil,BRA,South America,D,Manufacture of paper products and printing,41804.64,11973.9,0.2864251432376884,0.10171845202368249
2016,Brazil,BRA,South America,E,Manufacture of coke and refined petroleum products,69782.0,19987.32,0.28642515261815366,0.10171845202368249
2016,Brazil,BRA,South America,F,Manufacturing of chemicals and pharmaceutical products,122420.81,35064.4,0.28642515925192785,0.10171845202368249
2016,Brazil,BRA,South America,G,Manufacture of rubber and plastics products,28443.0,8146.79,0.2864251309636818,0.10171845202368249
2016,Brazil,BRA,South America,H,Manufacture of other non-metallic mineral products,25251.0,7232.52,0.2864250920755614,0.10171845202368249
2016,Brazil,BRA,South America,I,Manufacture of basic metals,28571.0,8183.45,0.2864250463756956,0.10171845202368249
2016,Brazil,BRA,South America,J,"Manufacture of fabricated metal products, machinery and equipment",105023.0,30081.23,0.28642516401169266,0.10171845202368249
2016,Brazil,BRA,South America,K,Manufacture of transport equipment,45530.0,13040.94,0.2864252141445201,0.10171845202368249
2016,Brazil,BRA,South America,L,"Manufacture of furniture, other manufacturing",31382.0,8988.59,0.28642502071251036,0.10171845202368249
2017,Brazil,BRA,South America,A,"Manufacture of food products, beverages and tobacco products",184611.34,57846.7,0.31334315649298683,0.10171845202368249
2017,Brazil,BRA,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",69492.19,21774.9,0.31334312532098935,0.10171845202368249
2017,Brazil,BRA,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",12674.92,3971.6,0.31334320058824827,0.10171845202368249
2017,Brazil,BRA,South America,D,Manufacture of paper products and printing,42624.52,13356.1,0.31334311799874814,0.10171845202368249
2017,Brazil,BRA,South America,E,Manufacture of coke and refined petroleum products,95140.11,29811.5,0.31334313151414267,0.10171845202368249
2017,Brazil,BRA,South America,F,Manufacturing of chemicals and pharmaceutical products,126238.28,39555.9,0.3133431475777395,0.10171845202368249
2017,Brazil,BRA,South America,G,Manufacture of rubber and plastics products,37014.37,11598.2,0.3133431691529533,0.10171845202368249
2017,Brazil,BRA,South America,H,Manufacture of other non-metallic mineral products,27991.68,8771.0,0.313343107666278,0.10171845202368249
2017,Brazil,BRA,South America,I,Manufacture of basic metals,41568.49,13025.2,0.3133431115732133,0.10171845202368249
2017,Brazil,BRA,South America,J,"Manufacture of fabricated metal products, machinery and equipment",127700.89,40014.2,0.31334315680963537,0.10171845202368249
2017,Brazil,BRA,South America,K,Manufacture of transport equipment,84853.3,26588.2,0.3133431463478733,0.10171845202368249
2018,Brazil,BRA,South America,A,"Manufacture of food products, beverages and tobacco products",177448.03,48565.0,0.27368576591129246,0.10171845202368249
2018,Brazil,BRA,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",67882.23,18578.4,0.27368576430090763,0.10171845202368249
2018,Brazil,BRA,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",12896.18,3529.5,0.2736856960743414,0.10171845202368249
2018,Brazil,BRA,South America,D,Manufacture of paper products and printing,47377.69,12966.6,0.273685779108268,0.10171845202368249
2018,Brazil,BRA,South America,E,Manufacture of coke and refined petroleum products,102434.63,28034.9,0.27368576427717856,0.10171845202368249
2018,Brazil,BRA,South America,F,Manufacturing of chemicals and pharmaceutical products,111282.73,30456.5,0.27368577316534204,0.10171845202368249
2018,Brazil,BRA,South America,G,Manufacture of rubber and plastics products,36696.46,10043.3,0.2736857996656898,0.10171845202368249
2018,Brazil,BRA,South America,H,Manufacture of other non-metallic mineral products,28778.62,7876.3,0.27368581259282065,0.10171845202368249
2018,Brazil,BRA,South America,I,Manufacture of basic metals,41284.21,11298.9,0.27368575055693206,0.10171845202368249
2018,Brazil,BRA,South America,J,"Manufacture of fabricated metal products, machinery and equipment",128327.09,35121.3,0.273685782168052,0.10171845202368249
2018,Brazil,BRA,South America,K,Manufacture of transport equipment,90929.83,24886.2,0.27368576406664347,0.10171845202368249
2000,Brunei Darussalam,BRN,Asia,A,"Manufacture of food products, beverages and tobacco products",10.52,6.1,0.5798479087452472,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",48.96,28.4,0.5800653594771241,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.55,0.9,0.5806451612903226,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,D,Manufacture of paper products and printing,6.03,3.5,0.5804311774461028,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,E,Manufacture of coke and refined petroleum products,722.68,419.2,0.580063098466818,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,F,Manufacturing of chemicals and pharmaceutical products,14.83,8.6,0.5799055967633175,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,G,Manufacture of rubber and plastics products,4.83,2.8,0.5797101449275361,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,H,Manufacture of other non-metallic mineral products,9.65,5.6,0.5803108808290155,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,I,Manufacture of basic metals,2.59,1.5,0.5791505791505792,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",22.23,12.9,0.5802968960863698,0.08447918426481359
2000,Brunei Darussalam,BRN,Asia,K,Manufacture of transport equipment,47.58,27.6,0.5800756620428752,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,A,"Manufacture of food products, beverages and tobacco products",9.68,5.4,0.5578512396694215,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",41.57,23.2,0.5580947798893433,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.15,1.2,0.5581395348837209,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,D,Manufacture of paper products and printing,5.73,3.2,0.5584642233856894,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,E,Manufacture of coke and refined petroleum products,698.59,389.9,0.5581242216464593,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,F,Manufacturing of chemicals and pharmaceutical products,13.98,7.8,0.5579399141630901,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,G,Manufacture of rubber and plastics products,4.48,2.5,0.5580357142857142,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,H,Manufacture of other non-metallic mineral products,9.68,5.4,0.5578512396694215,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,I,Manufacture of basic metals,2.51,1.4,0.5577689243027889,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",22.22,12.4,0.5580558055805581,0.08447918426481359
2001,Brunei Darussalam,BRN,Asia,K,Manufacture of transport equipment,43.72,24.4,0.5580969807868252,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,A,"Manufacture of food products, beverages and tobacco products",10.21,5.7,0.5582761998041136,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",42.8,23.9,0.5584112149532711,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.15,1.2,0.5581395348837209,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,D,Manufacture of paper products and printing,5.91,3.3,0.5583756345177665,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,E,Manufacture of coke and refined petroleum products,727.87,406.5,0.5584788492450575,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,F,Manufacturing of chemicals and pharmaceutical products,14.5,8.1,0.5586206896551724,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,G,Manufacture of rubber and plastics products,4.66,2.6,0.5579399141630901,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,H,Manufacture of other non-metallic mineral products,10.03,5.6,0.5583250249252243,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,I,Manufacture of basic metals,2.51,1.4,0.5577689243027889,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",23.1,12.9,0.5584415584415584,0.08447918426481359
2002,Brunei Darussalam,BRN,Asia,K,Manufacture of transport equipment,53.36,29.8,0.5584707646176912,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,A,"Manufacture of food products, beverages and tobacco products",10.28,5.9,0.5739299610894942,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",46.17,26.5,0.5739657786441412,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.44,1.4,0.5737704918032787,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,D,Manufacture of paper products and printing,6.45,3.7,0.5736434108527132,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,E,Manufacture of coke and refined petroleum products,794.96,456.3,0.5739911442085136,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,F,Manufacturing of chemicals and pharmaceutical products,15.68,9.0,0.5739795918367347,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,G,Manufacture of rubber and plastics products,5.05,2.9,0.5742574257425742,0.08447918426481359
2003,Brunei Darussalam,BRN,Asia,H,Manufacture of other non-metallic mineral products,10.98,6.3,0.5737704918032787,0.08447918426481359
