Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD)
2021,Czech Republic,CZE,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",453069.0,18418.37
2021,Czech Republic,CZE,Europe,K,Manufacture of transport equipment,271991.0,11057.11
2021,Czech Republic,CZE,Europe,L,"Manufacture of furniture, other manufacturing",46732.0,1899.77
2000,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",30458.0,3768.09
2000,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",5098.0,630.7
2000,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5374.0,664.84
2000,Denmark,DNK,Europe,D,Manufacture of paper products and printing,12055.2,1491.4
2000,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,546.0,67.55
2000,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,28788.12,3561.5
2000,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,9582.0,1185.43
2000,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,8840.0,1093.63
2000,Denmark,DNK,Europe,I,Manufacture of basic metals,3842.0,475.31
2000,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",64560.0,7986.99
2000,Denmark,DNK,Europe,K,Manufacture of transport equipment,5099.0,630.82
2000,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13111.0,1622.02
2001,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",32240.0,3873.69
2001,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4584.0,550.78
2001,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5166.0,620.7
2001,Denmark,DNK,Europe,D,Manufacture of paper products and printing,11304.05,1358.2
2001,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,845.0,101.53
2001,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,31954.62,3839.4
2001,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,9068.0,1089.53
2001,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,7623.0,915.92
2001,Denmark,DNK,Europe,I,Manufacture of basic metals,3569.0,428.82
2001,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",67134.0,8066.25
2001,Denmark,DNK,Europe,K,Manufacture of transport equipment,5140.0,617.58
2001,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13751.0,1652.21
2002,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",35003.0,4433.73
2002,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4351.0,551.13
2002,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4981.0,630.93
2002,Denmark,DNK,Europe,D,Manufacture of paper products and printing,11194.7,1418.0
2002,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,1258.0,159.35
2002,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,29559.39,3744.2
2002,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,9676.0,1225.63
2002,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,8074.0,1022.71
2002,Denmark,DNK,Europe,I,Manufacture of basic metals,3078.0,389.88
2002,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",71118.0,9008.31
2002,Denmark,DNK,Europe,K,Manufacture of transport equipment,4990.0,632.07
2002,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13068.0,1655.28
2003,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",33881.0,5143.09
2003,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4080.0,619.34
2003,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5210.0,790.87
2003,Denmark,DNK,Europe,D,Manufacture of paper products and printing,10828.82,1643.8
2003,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,521.0,79.09
2003,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,32816.49,4981.5
2003,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,9739.0,1478.37
2003,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,7761.0,1178.11
2003,Denmark,DNK,Europe,I,Manufacture of basic metals,2649.0,402.11
2003,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",64839.0,9842.47
2003,Denmark,DNK,Europe,K,Manufacture of transport equipment,5077.0,770.68
2003,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",12490.0,1895.97
2004,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",34253.0,5717.36
2004,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3792.0,632.94
2004,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5450.0,909.69
2004,Denmark,DNK,Europe,D,Manufacture of paper products and printing,10429.83,1740.9
2004,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,1160.0,193.62
2004,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,32902.29,5491.9
2004,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,9786.0,1633.43
2004,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,7738.0,1291.59
2004,Denmark,DNK,Europe,I,Manufacture of basic metals,2788.0,465.36
2004,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",66399.0,11083.02
2004,Denmark,DNK,Europe,K,Manufacture of transport equipment,4292.0,716.4
2004,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13223.0,2207.12
2005,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",34048.0,5677.59
2005,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3212.0,535.61
2005,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5644.0,941.15
2005,Denmark,DNK,Europe,D,Manufacture of paper products and printing,9601.65,1601.1
2005,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,685.0,114.23
2005,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,34836.05,5809.0
2005,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,9817.0,1637.01
2005,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,8266.0,1378.38
2005,Denmark,DNK,Europe,I,Manufacture of basic metals,2621.0,437.06
2005,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",63764.0,10632.81
2005,Denmark,DNK,Europe,K,Manufacture of transport equipment,4788.0,798.41
2005,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13872.0,2313.19
2006,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",31641.0,5320.7
2006,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3412.0,573.76
2006,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5767.0,969.77
2006,Denmark,DNK,Europe,D,Manufacture of paper products and printing,9580.26,1611.0
2006,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,1568.0,263.67
2006,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,34004.27,5718.1
2006,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,10906.0,1833.93
2006,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,9142.0,1537.3
2006,Denmark,DNK,Europe,I,Manufacture of basic metals,3062.0,514.9
2006,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",74168.0,12471.96
2006,Denmark,DNK,Europe,K,Manufacture of transport equipment,4986.0,838.44
2006,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",14473.0,2433.75
2007,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",31087.0,5710.64
2007,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3299.0,606.02
2007,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5934.0,1090.07
2007,Denmark,DNK,Europe,D,Manufacture of paper products and printing,9325.6,1713.1
2007,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,1400.0,257.18
2007,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,32672.0,6001.8
2007,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,11704.0,2150.01
2007,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,9963.0,1830.19
2007,Denmark,DNK,Europe,I,Manufacture of basic metals,3587.0,658.93
2007,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",80725.0,14829.07
2007,Denmark,DNK,Europe,K,Manufacture of transport equipment,4439.0,815.44
2007,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13445.0,2469.83
2008,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",30700.0,6021.81
2008,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3144.0,616.7
2008,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5308.0,1041.17
2008,Denmark,DNK,Europe,D,Manufacture of paper products and printing,9762.41,1914.9
2008,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,795.0,155.94
2008,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,36619.87,7183.0
2008,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,9762.0,1914.82
2008,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,9594.0,1881.87
2008,Denmark,DNK,Europe,I,Manufacture of basic metals,3362.0,659.46
2008,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",82087.0,16101.38
2008,Denmark,DNK,Europe,K,Manufacture of transport equipment,5144.0,1009.0
2008,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13771.0,2701.19
2009,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",30890.0,5762.13
2009,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2613.0,487.42
2009,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3853.0,718.73
2009,Denmark,DNK,Europe,D,Manufacture of paper products and printing,8592.4,1602.8
2009,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,388.0,72.38
2009,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,39980.81,7457.9
2009,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,8097.0,1510.39
2009,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,7141.0,1332.06
2009,Denmark,DNK,Europe,I,Manufacture of basic metals,1851.0,345.28
2009,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",70356.0,13124.0
2009,Denmark,DNK,Europe,K,Manufacture of transport equipment,3401.0,634.41
2009,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",13625.0,2541.57
2010,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",29414.0,5230.02
2010,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2394.0,425.67
2010,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3898.0,693.09
2010,Denmark,DNK,Europe,D,Manufacture of paper products and printing,7671.24,1364.0
2010,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,329.0,58.5
2010,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,49796.68,8854.2
2010,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,7988.0,1420.32
2010,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,5974.0,1062.22
2010,Denmark,DNK,Europe,I,Manufacture of basic metals,1755.0,312.05
2010,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",70071.0,12459.12
2010,Denmark,DNK,Europe,K,Manufacture of transport equipment,4158.0,739.32
2010,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",14694.0,2612.7
2011,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",27699.0,5159.34
2011,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2469.0,459.89
2011,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3981.0,741.52
2011,Denmark,DNK,Europe,D,Manufacture of paper products and printing,7781.41,1449.4
2011,Denmark,DNK,Europe,E,Manufacture of coke and refined petroleum products,-928.0,-172.85
2011,Denmark,DNK,Europe,F,Manufacturing of chemicals and pharmaceutical products,51907.93,9668.6
2011,Denmark,DNK,Europe,G,Manufacture of rubber and plastics products,6392.0,1190.6
2011,Denmark,DNK,Europe,H,Manufacture of other non-metallic mineral products,7289.0,1357.68
2011,Denmark,DNK,Europe,I,Manufacture of basic metals,2177.0,405.5
2011,Denmark,DNK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",73902.0,13765.31
2011,Denmark,DNK,Europe,K,Manufacture of transport equipment,4699.0,875.26
2011,Denmark,DNK,Europe,L,"Manufacture of furniture, other manufacturing",16062.0,2991.78
2012,Denmark,DNK,Europe,A,"Manufacture of food products, beverages and tobacco products",26510.0,4576.63
2012,Denmark,DNK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2229.0,384.81
2012,Denmark,DNK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3994.0,689.52
2012,Denmark,DNK,Europe,D,Manufacture of paper products and printing,7075.51,1221.5
