Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate
2019,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",50128.0,5696.36,0.11363629109479731
2019,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3122.0,354.77,0.11363549007046764
2019,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8965.0,1018.75,0.11363636363636363
2019,Norway,NOR,Europe,D,Manufacture of paper products and printing,6725.0,764.21,0.1136371747211896
2019,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4801.0,545.57,0.11363674234534472
2019,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,10398.0,1181.59,0.11363627620696287
2019,Norway,NOR,Europe,I,Manufacture of basic metals,10501.0,1193.3,0.11363679649557185
2019,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",56618.0,6433.87,0.1136364760323572
2019,Norway,NOR,Europe,K,Manufacture of transport equipment,17256.0,1960.91,0.11363641631896153
2019,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",6653.0,756.02,0.11363595370509544
2000,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",35738.0,4431.7,0.12400526050702333
2000,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2337.0,289.8,0.12400513478818999
2000,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8362.0,1036.93,0.12400502272183689
2000,Norway,NOR,Europe,D,Manufacture of paper products and printing,10342.0,1282.46,0.12400502804099788
2000,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4239.0,525.66,0.12400566171266808
2000,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,5925.0,734.73,0.12400506329113925
2000,Norway,NOR,Europe,I,Manufacture of basic metals,16962.0,2103.38,0.12400542388869237
2000,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",40201.0,4985.14,0.12400537300067163
2000,Norway,NOR,Europe,K,Manufacture of transport equipment,19837.0,2459.89,0.12400514190653827
2000,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",9265.0,1148.91,0.12400539665407448
2001,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",35813.0,4441.0,0.12400524949040852
2001,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2601.0,322.54,0.12400615148019993
2001,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9952.0,1234.1,0.12400522508038585
2001,Norway,NOR,Europe,D,Manufacture of paper products and printing,10040.0,1245.01,0.12400498007968128
2001,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4220.0,523.3,0.12400473933649288
2001,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,5242.0,650.04,0.12400610454025181
2001,Norway,NOR,Europe,I,Manufacture of basic metals,18287.0,2267.69,0.12400557773281566
2001,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",41140.0,5101.58,0.12400534759358288
2001,Norway,NOR,Europe,K,Manufacture of transport equipment,20036.0,2484.57,0.12400529047714115
2001,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",8670.0,1075.13,0.12400576701268744
2002,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",35792.0,4438.4,0.12400536432722395
2002,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2275.0,282.11,0.1240043956043956
2002,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9087.0,1126.84,0.12400572246065808
2002,Norway,NOR,Europe,D,Manufacture of paper products and printing,9383.0,1163.54,0.12400511563465842
2002,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,3891.0,482.5,0.1240041120534567
2002,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,5541.0,687.11,0.12400469229380978
2002,Norway,NOR,Europe,I,Manufacture of basic metals,16134.0,2000.7,0.1240052063964299
2002,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",40844.0,5064.87,0.12400523944765449
2002,Norway,NOR,Europe,K,Manufacture of transport equipment,22821.0,2829.93,0.12400552123044563
2002,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",8551.0,1060.37,0.12400537948777919
2003,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",38097.0,4724.23,0.1240053022547707
2003,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2314.0,286.95,0.12400605012964563
2003,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9114.0,1130.18,0.12400482773754663
2003,Norway,NOR,Europe,D,Manufacture of paper products and printing,9699.0,1202.73,0.12400556758428705
2003,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4167.0,516.73,0.1240052795776338
2003,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,5772.0,715.76,0.124005544005544
2003,Norway,NOR,Europe,I,Manufacture of basic metals,19245.0,2386.48,0.12400519615484541
2003,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",40300.0,4997.43,0.12400570719602978
2003,Norway,NOR,Europe,K,Manufacture of transport equipment,20348.0,2523.26,0.1240053076469432
2003,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",9120.0,1130.93,0.12400548245614036
2004,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",38258.0,4744.2,0.12400543677139421
2004,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2287.0,283.6,0.1240052470485352
2004,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11066.0,1372.24,0.12400506054581602
2004,Norway,NOR,Europe,D,Manufacture of paper products and printing,10370.0,1285.93,0.12400482160077146
2004,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4186.0,519.09,0.12400621118012423
2004,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,6675.0,827.74,0.1240059925093633
2004,Norway,NOR,Europe,I,Manufacture of basic metals,22855.0,2834.14,0.12400525049223364
2004,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",40068.0,4968.64,0.1240051911750025
2004,Norway,NOR,Europe,K,Manufacture of transport equipment,20692.0,2565.92,0.12400541271989175
2004,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",9728.0,1206.32,0.12400493421052632
2005,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",38448.0,4767.76,0.12400540990428631
2005,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2533.0,314.11,0.12400710619818398
2005,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",10967.0,1359.97,0.12400565332360719
2005,Norway,NOR,Europe,D,Manufacture of paper products and printing,9746.0,1208.55,0.12400471988508105
2005,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4456.0,552.57,0.12400583482944345
2005,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,7476.0,927.06,0.12400481540930978
2005,Norway,NOR,Europe,I,Manufacture of basic metals,22599.0,2802.4,0.12400548696844993
2005,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",42643.0,5287.95,0.12400511221067936
2005,Norway,NOR,Europe,K,Manufacture of transport equipment,23000.0,2852.12,0.12400521739130434
2005,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",9693.0,1201.98,0.12400495202723615
2006,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",35972.0,4460.72,0.12400533748471033
2006,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2742.0,340.02,0.12400437636761487
2006,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11517.0,1428.17,0.12400538334635756
2006,Norway,NOR,Europe,D,Manufacture of paper products and printing,10092.0,1251.46,0.12400515259611573
2006,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4568.0,566.46,0.12400612959719791
2006,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,7956.0,986.59,0.12400578179989945
2006,Norway,NOR,Europe,I,Manufacture of basic metals,16252.0,2015.34,0.12400566084174255
2006,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",46521.0,5768.85,0.1240052879344812
2006,Norway,NOR,Europe,K,Manufacture of transport equipment,25635.0,3178.88,0.1240054612834016
2006,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",9415.0,1167.51,0.12400531067445565
2007,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",34725.0,4306.09,0.12400547156227502
2007,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2822.0,349.94,0.12400425230333097
2007,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",10684.0,1324.87,0.12400505428678396
2007,Norway,NOR,Europe,D,Manufacture of paper products and printing,10074.0,1249.23,0.12400536033353186
2007,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4232.0,524.79,0.12400519848771266
2007,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,8644.0,1071.9,0.12400509023600186
2007,Norway,NOR,Europe,I,Manufacture of basic metals,15675.0,1943.78,0.12400510366826156
2007,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",55381.0,6867.54,0.12400534479334067
2007,Norway,NOR,Europe,K,Manufacture of transport equipment,24256.0,3007.87,0.12400519459102902
2007,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",9783.0,1213.14,0.12400490647040786
2008,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",34417.0,4267.89,0.12400528808437691
2008,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3029.0,375.61,0.12400462198745461
2008,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8971.0,1112.45,0.12400512763348569
2008,Norway,NOR,Europe,D,Manufacture of paper products and printing,9708.0,1203.84,0.12400494437577254
2008,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,4946.0,613.33,0.12400525677315002
2008,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,9094.0,1127.7,0.12400483835495932
2008,Norway,NOR,Europe,I,Manufacture of basic metals,18846.0,2337.01,0.12400562453571051
2008,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",60054.0,7447.02,0.12400539514437008
2008,Norway,NOR,Europe,K,Manufacture of transport equipment,24352.0,3019.78,0.12400542049934297
2008,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",8203.0,1017.22,0.12400585151773742
2009,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",35907.0,4452.66,0.12400534714679588
2009,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2252.0,279.26,0.12400532859680284
2009,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7010.0,869.28,0.12400570613409415
2009,Norway,NOR,Europe,D,Manufacture of paper products and printing,8605.0,1067.07,0.12400581057524694
2009,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,3055.0,378.84,0.1240065466448445
2009,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,7481.0,927.68,0.12400481219088356
2009,Norway,NOR,Europe,I,Manufacture of basic metals,12420.0,1540.15,0.12400563607085346
2009,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",59789.0,7414.16,0.12400541905701717
2009,Norway,NOR,Europe,K,Manufacture of transport equipment,19872.0,2464.23,0.12400513285024155
2009,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",6568.0,814.47,0.1240057856272838
2010,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",37643.0,4667.93,0.12400525994208751
2010,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2493.0,309.15,0.12400722021660648
2010,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7539.0,934.88,0.12400583631781403
2010,Norway,NOR,Europe,D,Manufacture of paper products and printing,9241.0,1145.94,0.12400605995022185
2010,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,3200.0,396.82,0.12400625
2010,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,7674.0,951.62,0.12400573364607767
2010,Norway,NOR,Europe,I,Manufacture of basic metals,13916.0,1725.66,0.12400546133946537
2010,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",56675.0,7028.0,0.12400529333921483
2010,Norway,NOR,Europe,K,Manufacture of transport equipment,19341.0,2398.39,0.12400548058528514
2010,Norway,NOR,Europe,L,"Manufacture of furniture, other manufacturing",6490.0,804.79,0.12400462249614791
2011,Norway,NOR,Europe,A,"Manufacture of food products, beverages and tobacco products",37370.0,4634.08,0.12400535188654001
2011,Norway,NOR,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",2912.0,361.1,0.12400412087912088
2011,Norway,NOR,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8405.0,1042.27,0.1240059488399762
2011,Norway,NOR,Europe,D,Manufacture of paper products and printing,6972.0,864.57,0.12400602409638554
2011,Norway,NOR,Europe,G,Manufacture of rubber and plastics products,3415.0,423.48,0.12400585651537335
2011,Norway,NOR,Europe,H,Manufacture of other non-metallic mineral products,9198.0,1140.6,0.12400521852576646
2011,Norway,NOR,Europe,I,Manufacture of basic metals,13225.0,1639.97,0.12400529300567108
2011,Norway,NOR,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",59185.0,7339.25,0.1240052378136352
2011,Norway,NOR,Europe,K,Manufacture of transport equipment,19516.0,2420.09,0.12400543144086904
