Country ISO3,Country,Year,ISIC Division,ISIC Division Desc,Measure,Value LCU,Value USD
THA,Thailand,2016,24,Manufacture of basic metals,Current prices,99260480000.0,2812200000.0
THA,Thailand,2016,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,943652250000.0,26735100000.0
THA,Thailand,2016,29-30,Manufacture of transport equipment,Current prices,388711970000.0,11012800000.0
THA,Thailand,2017,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,716863060000.0,21121600000.0
THA,Thailand,2017,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,450313410000.0,13268000000.0
THA,Thailand,2017,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,42173610000.0,1242600000.0
THA,Thailand,2017,17-18,Manufacture of paper products and printing,Current prices,88925700000.0,2620100000.0
THA,Thailand,2017,19,Manufacture of coke and refined petroleum products,Current prices,203122970000.0,5984800000.0
THA,Thailand,2017,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,380017250000.0,11196800000.0
THA,Thailand,2017,22,Manufacture of rubber and plastics products,Current prices,200903310000.0,5919400000.0
THA,Thailand,2017,23,Manufacture of other non-metallic mineral products,Current prices,166359380000.0,4901600000.0
THA,Thailand,2017,24,Manufacture of basic metals,Current prices,104612680000.0,3082300000.0
THA,Thailand,2017,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1001299060000.0,29502200000.0
THA,Thailand,2017,29-30,Manufacture of transport equipment,Current prices,412708090000.0,12160000000.0
THA,Thailand,2018,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,756153060000.0,23402900000.0
THA,Thailand,2018,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,475499970000.0,14716700000.0
THA,Thailand,2018,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,44475030000.0,1376500000.0
THA,Thailand,2018,17-18,Manufacture of paper products and printing,Current prices,93841830000.0,2904400000.0
THA,Thailand,2018,19,Manufacture of coke and refined petroleum products,Current prices,213977730000.0,6622600000.0
THA,Thailand,2018,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,400756720000.0,12403400000.0
THA,Thailand,2018,22,Manufacture of rubber and plastics products,Current prices,212003560000.0,6561500000.0
THA,Thailand,2018,23,Manufacture of other non-metallic mineral products,Current prices,175735340000.0,5439000000.0
THA,Thailand,2018,24,Manufacture of basic metals,Current prices,110336200000.0,3414900000.0
THA,Thailand,2018,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1053103500000.0,32593500000.0
THA,Thailand,2018,29-30,Manufacture of transport equipment,Current prices,436656590000.0,13514500000.0
NLD,Netherlands,2000,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,10294000000.0,9507670000.0
NLD,Netherlands,2000,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,1235000000.0,1140660000.0
NLD,Netherlands,2000,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,934000000.0,862650000.0
NLD,Netherlands,2000,17-18,Manufacture of paper products and printing,Current prices,4342300000.0,4010600000.0
NLD,Netherlands,2000,19,Manufacture of coke and refined petroleum products,Current prices,640000000.0,591110000.0
NLD,Netherlands,2000,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,10249320000.0,9466400000.0
NLD,Netherlands,2000,22,Manufacture of rubber and plastics products,Current prices,2115000000.0,1953440000.0
NLD,Netherlands,2000,23,Manufacture of other non-metallic mineral products,Current prices,1881000000.0,1737320000.0
NLD,Netherlands,2000,24,Manufacture of basic metals,Current prices,1931000000.0,1783500000.0
NLD,Netherlands,2000,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,18153000000.0,16766340000.0
NLD,Netherlands,2000,29-30,Manufacture of transport equipment,Current prices,3074000000.0,2839190000.0
NLD,Netherlands,2000,31-32,"Manufacture of furniture, other manufacturing",Current prices,5121000000.0,4729820000.0
NLD,Netherlands,2001,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,10909000000.0,9770420000.0
NLD,Netherlands,2001,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,1181000000.0,1057740000.0
NLD,Netherlands,2001,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,1056000000.0,945780000.0
NLD,Netherlands,2001,17-18,Manufacture of paper products and printing,Current prices,4558360000.0,4082600000.0
NLD,Netherlands,2001,19,Manufacture of coke and refined petroleum products,Current prices,1428000000.0,1278960000.0
NLD,Netherlands,2001,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,11465450000.0,10268800000.0
NLD,Netherlands,2001,22,Manufacture of rubber and plastics products,Current prices,2205000000.0,1974860000.0
NLD,Netherlands,2001,23,Manufacture of other non-metallic mineral products,Current prices,1926000000.0,1724980000.0
NLD,Netherlands,2001,24,Manufacture of basic metals,Current prices,1680000000.0,1504660000.0
NLD,Netherlands,2001,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,17604000000.0,15766660000.0
NLD,Netherlands,2001,29-30,Manufacture of transport equipment,Current prices,3512000000.0,3145450000.0
NLD,Netherlands,2001,31-32,"Manufacture of furniture, other manufacturing",Current prices,5229000000.0,4683250000.0
NLD,Netherlands,2002,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,11420000000.0,10798450000.0
NLD,Netherlands,2002,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,1173000000.0,1109160000.0
NLD,Netherlands,2002,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,905000000.0,855740000.0
NLD,Netherlands,2002,17-18,Manufacture of paper products and printing,Current prices,4450310000.0,4208100000.0000005
NLD,Netherlands,2002,19,Manufacture of coke and refined petroleum products,Current prices,1019000000.0,963540000.0
NLD,Netherlands,2002,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,12444930000.0,11767600000.0
NLD,Netherlands,2002,22,Manufacture of rubber and plastics products,Current prices,2311000000.0,2185220000.0
NLD,Netherlands,2002,23,Manufacture of other non-metallic mineral products,Current prices,1896000000.0,1792810000.0
NLD,Netherlands,2002,24,Manufacture of basic metals,Current prices,1732000000.0,1637730000.0
NLD,Netherlands,2002,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,15994000000.0,15123500000.0
NLD,Netherlands,2002,29-30,Manufacture of transport equipment,Current prices,3532000000.0,3339770000.0
NLD,Netherlands,2002,31-32,"Manufacture of furniture, other manufacturing",Current prices,5276000000.0,4988850000.0
NLD,Netherlands,2003,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,11770000000.0,13313760000.0
NLD,Netherlands,2003,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,1152000000.0,1303100000.0
NLD,Netherlands,2003,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,969000000.0,1096090000.0
NLD,Netherlands,2003,17-18,Manufacture of paper products and printing,Current prices,4228580000.0,4783200000.0
NLD,Netherlands,2003,19,Manufacture of coke and refined petroleum products,Current prices,1238000000.0,1400380000.0
NLD,Netherlands,2003,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,12343250000.0,13962200000.0
NLD,Netherlands,2003,22,Manufacture of rubber and plastics products,Current prices,2290000000.0,2590360000.0
NLD,Netherlands,2003,23,Manufacture of other non-metallic mineral products,Current prices,1757000000.0,1987450000.0
NLD,Netherlands,2003,24,Manufacture of basic metals,Current prices,1831000000.0,2071150000.0
NLD,Netherlands,2003,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,15581000000.0,17624620000.0
NLD,Netherlands,2003,29-30,Manufacture of transport equipment,Current prices,3535000000.0,3998650000.0
NLD,Netherlands,2003,31-32,"Manufacture of furniture, other manufacturing",Current prices,5298000000.0,5992890000.0
NLD,Netherlands,2004,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,11965000000.0,14883280000.0
NLD,Netherlands,2004,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,1007000000.0,1252610000.0
NLD,Netherlands,2004,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,972000000.0,1209070000.0
NLD,Netherlands,2004,17-18,Manufacture of paper products and printing,Current prices,4290850000.0000005,5337400000.0
NLD,Netherlands,2004,19,Manufacture of coke and refined petroleum products,Current prices,1548000000.0,1925560000.0
NLD,Netherlands,2004,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,13077960000.0,16267700000.0
NLD,Netherlands,2004,22,Manufacture of rubber and plastics products,Current prices,2223000000.0,2765190000.0
NLD,Netherlands,2004,23,Manufacture of other non-metallic mineral products,Current prices,1765000000.0,2195490000.0
NLD,Netherlands,2004,24,Manufacture of basic metals,Current prices,2353000000.0,2926900000.0
NLD,Netherlands,2004,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,16518000000.0,20546770000.0
NLD,Netherlands,2004,29-30,Manufacture of transport equipment,Current prices,3729000000.0,4638510000.0
NLD,Netherlands,2004,31-32,"Manufacture of furniture, other manufacturing",Current prices,5294000000.0,6585220000.0
NLD,Netherlands,2005,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,12273000000.0,15268720000.0
NLD,Netherlands,2005,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,1011000000.0,1257780000.0
NLD,Netherlands,2005,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,951000000.0,1183130000.0
NLD,Netherlands,2005,17-18,Manufacture of paper products and printing,Current prices,4341080000.0,5400700000.0
NLD,Netherlands,2005,19,Manufacture of coke and refined petroleum products,Current prices,2165000000.0,2693460000.0
NLD,Netherlands,2005,20-21,Manufacturing of chemicals and pharmaceutical products,Current prices,13555040000.0,16863700000.0
NLD,Netherlands,2005,22,Manufacture of rubber and plastics products,Current prices,2278000000.0,2834040000.0
NLD,Netherlands,2005,23,Manufacture of other non-metallic mineral products,Current prices,1731000000.0,2153520000.0
NLD,Netherlands,2005,24,Manufacture of basic metals,Current prices,2586000000.0,3217220000.0
NLD,Netherlands,2005,25-28,"Manufacture of fabricated metal products, machinery and equipment",Current prices,17962000000.0,22346360000.0
NLD,Netherlands,2005,29-30,Manufacture of transport equipment,Current prices,3608000000.0,4488680000.0
NLD,Netherlands,2005,31-32,"Manufacture of furniture, other manufacturing",Current prices,5395000000.0,6711870000.0
NLD,Netherlands,2006,10-12,"Manufacture of food products, beverages and tobacco products",Current prices,11176000000.0,14032570000.0
NLD,Netherlands,2006,13-15,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,1032000000.0,1295780000.0
NLD,Netherlands,2006,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,953000000.0,1196590000.0
