ISO3,Country,Year,Ind Code,Industry,Value (LCU),Value (USD),Continent,Exchange Rate,Volatility,USD Growth
AUS,Australia,2017,A,"Manufacture of food products, beverages and tobacco products",25420.21,19482.7,Oceania,0.7664256117475033,0.14396853097768494,0.017585918729760897
AUS,Australia,2017,B,"Manufacture of textiles, wearing apparel, leather and related products",2468.34,1891.8,Oceania,0.7664260191059578,0.14396853097768494,0.047334329845540646
AUS,Australia,2017,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4617.67,3539.1,Oceania,0.7664254916440543,0.14396853097768494,0.14522861858072011
AUS,Australia,2017,D,Manufacture of paper products and printing,5315.85,4074.2,Oceania,0.7664249367457696,0.14396853097768494,-0.002961113966179707
AUS,Australia,2017,E,Manufacture of coke and refined petroleum products,7471.83,5726.6,Oceania,0.7664253603200287,0.14396853097768494,0.19145306258322248
AUS,Australia,2017,F,Manufacturing of chemicals and pharmaceutical products,9296.53,7125.1,Oceania,0.7664257524043917,0.14396853097768494,0.08353356245627919
AUS,Australia,2017,G,Manufacture of rubber and plastics products,4823.69,3697.0,Oceania,0.7664257031442734,0.14396853097768494,0.031183755439027072
AUS,Australia,2017,H,Manufacture of other non-metallic mineral products,6865.9,5262.2,Oceania,0.7664253775907018,0.14396853097768494,0.10974735332574115
AUS,Australia,2017,I,Manufacture of basic metals,6987.37,5355.3,Oceania,0.7664257080990416,0.14396853097768494,0.13976503639381943
AUS,Australia,2017,J,"Manufacture of fabricated metal products, machinery and equipment",22667.95,17373.3,Oceania,0.7664257244258964,0.14396853097768494,0.043397574876731904
AUS,Australia,2017,K,Manufacture of transport equipment,8469.05,6490.9,Oceania,0.7664259863857221,0.14396853097768494,0.06296672343770471
AUS,Australia,2018,A,"Manufacture of food products, beverages and tobacco products",25734.18,19227.4,Oceania,0.7471541739429817,0.14396853097768494,-0.013103933233073461
AUS,Australia,2018,B,"Manufacture of textiles, wearing apparel, leather and related products",2326.83,1738.5,Oceania,0.7471538530962726,0.14396853097768494,-0.08103393593403108
AUS,Australia,2018,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4720.45,3526.9,Oceania,0.7471533434312407,0.14396853097768494,-0.0034472040914356183
AUS,Australia,2018,D,Manufacture of paper products and printing,5093.33,3805.5,Oceania,0.7471536303361456,0.14396853097768494,-0.0659515978597025
AUS,Australia,2018,E,Manufacture of coke and refined petroleum products,5844.04,4366.4,Oceania,0.747154365815429,0.14396853097768494,-0.2375231376383894
AUS,Australia,2018,F,Manufacturing of chemicals and pharmaceutical products,9495.1,7094.3,Oceania,0.7471537951153753,0.14396853097768494,-0.0043227463474196925
AUS,Australia,2018,G,Manufacture of rubber and plastics products,4558.5,3405.9,Oceania,0.747153668970056,0.14396853097768494,-0.07873951852853667
AUS,Australia,2018,H,Manufacture of other non-metallic mineral products,6531.58,4880.1,Oceania,0.7471545935286715,0.14396853097768494,-0.07261221542320695
AUS,Australia,2018,I,Manufacture of basic metals,6897.1,5153.2,Oceania,0.7471546012092039,0.14396853097768494,-0.03773831531380134
AUS,Australia,2018,J,"Manufacture of fabricated metal products, machinery and equipment",23065.79,17233.7,Oceania,0.7471541187186739,0.14396853097768494,-0.008035318563542782
AUS,Australia,2018,K,Manufacture of transport equipment,8110.11,6059.5,Oceania,0.7471538610450413,0.14396853097768494,-0.06646227795837245
AUT,Austria,2000,A,"Manufacture of food products, beverages and tobacco products",3931.9,3631.55,Europe,0.9236119942012767,0.15258688887330138,
AUT,Austria,2000,B,"Manufacture of textiles, wearing apparel, leather and related products",1605.22,1482.6,Europe,0.9236117167740246,0.15258688887330138,
AUT,Austria,2000,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1702.97,1572.88,Europe,0.9236099285366155,0.15258688887330138,
AUT,Austria,2000,D,Manufacture of paper products and printing,3282.55,3031.8,Europe,0.9236112168893086,0.15258688887330138,
AUT,Austria,2000,E,Manufacture of coke and refined petroleum products,1192.46,1101.37,Europe,0.9236116934739949,0.15258688887330138,
AUT,Austria,2000,F,Manufacturing of chemicals and pharmaceutical products,2964.23,2737.8,Europe,0.9236125401875024,0.15258688887330138,
AUT,Austria,2000,G,Manufacture of rubber and plastics products,1606.78,1484.04,Europe,0.9236111975503802,0.15258688887330138,
AUT,Austria,2000,H,Manufacture of other non-metallic mineral products,2324.99,2147.39,Europe,0.9236125746777406,0.15258688887330138,
AUT,Austria,2000,I,Manufacture of basic metals,2315.77,2138.87,Europe,0.9236107212719743,0.15258688887330138,
AUT,Austria,2000,J,"Manufacture of fabricated metal products, machinery and equipment",12666.78,11699.2,Europe,0.9236127887276798,0.15258688887330138,
AUT,Austria,2000,K,Manufacture of transport equipment,2813.53,2598.61,Europe,0.9236119749922694,0.15258688887330138,
AUT,Austria,2000,L,"Manufacture of furniture, other manufacturing",2301.39,2125.59,Europe,0.9236113826861159,0.15258688887330138,
AUT,Austria,2001,A,"Manufacture of food products, beverages and tobacco products",3967.9,3553.77,Europe,0.8956299301897729,0.15258688887330138,-0.021417851881428085
AUT,Austria,2001,B,"Manufacture of textiles, wearing apparel, leather and related products",1492.26,1336.51,Europe,0.8956281077024111,0.15258688887330138,-0.0985363550519357
AUT,Austria,2001,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1766.35,1582.0,Europe,0.8956322359668243,0.15258688887330138,0.0057982808605869796
AUT,Austria,2001,D,Manufacture of paper products and printing,3379.19,3026.5,Europe,0.8956288341288888,0.15258688887330138,-0.0017481364206082262
AUT,Austria,2001,E,Manufacture of coke and refined petroleum products,890.12,797.22,Europe,0.8956320496112884,0.15258688887330138,-0.2761560601795944
AUT,Austria,2001,F,Manufacturing of chemicals and pharmaceutical products,3123.05,2797.1,Europe,0.895630873665167,0.15258688887330138,0.02165972678793171
AUT,Austria,2001,G,Manufacture of rubber and plastics products,1583.1,1417.87,Europe,0.8956288295117175,0.15258688887330138,-0.04458774696099843
AUT,Austria,2001,H,Manufacture of other non-metallic mineral products,2335.13,2091.41,Europe,0.8956289371469681,0.15258688887330138,-0.026068855680616898
AUT,Austria,2001,I,Manufacture of basic metals,2571.42,2303.04,Europe,0.8956296520988403,0.15258688887330138,0.07675548303543467
AUT,Austria,2001,J,"Manufacture of fabricated metal products, machinery and equipment",13471.44,12065.42,Europe,0.8956295689250741,0.15258688887330138,0.031302995076586404
AUT,Austria,2001,K,Manufacture of transport equipment,3049.09,2730.86,Europe,0.8956311555250911,0.15258688887330138,0.05089259257833989
AUT,Austria,2001,L,"Manufacture of furniture, other manufacturing",2435.86,2181.63,Europe,0.8956302907392051,0.15258688887330138,0.02636444469535526
AUT,Austria,2002,A,"Manufacture of food products, beverages and tobacco products",4092.99,3870.22,Europe,0.9455727964153345,0.15258688887330138,0.0890462804289529
AUT,Austria,2002,B,"Manufacture of textiles, wearing apparel, leather and related products",1372.27,1297.58,Europe,0.9455719355520414,0.15258688887330138,-0.029128102296279157
AUT,Austria,2002,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1758.3,1662.6,Europe,0.9455724279133253,0.15258688887330138,0.05094816687737036
AUT,Austria,2002,D,Manufacture of paper products and printing,3293.98,3114.7,Europe,0.9455734400330299,0.15258688887330138,0.02914257393028241
AUT,Austria,2002,E,Manufacture of coke and refined petroleum products,729.89,690.16,Europe,0.9455671402540109,0.15258688887330138,-0.1342916635307695
AUT,Austria,2002,F,Manufacturing of chemicals and pharmaceutical products,2984.96,2822.5,Europe,0.9455738100343053,0.15258688887330138,0.00908083372063917
AUT,Austria,2002,G,Manufacture of rubber and plastics products,1612.38,1524.62,Europe,0.9455711432788796,0.15258688887330138,0.07528898982276222
AUT,Austria,2002,H,Manufacture of other non-metallic mineral products,2328.74,2202.0,Europe,0.945575719058375,0.15258688887330138,0.05287820178731106
AUT,Austria,2002,I,Manufacture of basic metals,2269.49,2145.97,Europe,0.9455736751428735,0.15258688887330138,-0.06820116020564126
AUT,Austria,2002,J,"Manufacture of fabricated metal products, machinery and equipment",13585.95,12846.52,Europe,0.9455739201160022,0.15258688887330138,0.0647387326756963
AUT,Austria,2002,K,Manufacture of transport equipment,3309.97,3129.82,Europe,0.9455735248355727,0.15258688887330138,0.14609317211427908
AUT,Austria,2002,L,"Manufacture of furniture, other manufacturing",2550.88,2412.05,Europe,0.9455756444834724,0.15258688887330138,0.10561827624299269
AUT,Austria,2003,A,"Manufacture of food products, beverages and tobacco products",4254.9,4812.97,Europe,1.131159369197866,0.15258688887330138,0.24359080362356678
AUT,Austria,2003,B,"Manufacture of textiles, wearing apparel, leather and related products",1213.88,1373.09,Europe,1.1311579398293075,0.15258688887330138,0.05819294378766626
AUT,Austria,2003,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1792.21,2027.28,Europe,1.1311620848003303,0.15258688887330138,0.2193431974016602
AUT,Austria,2003,D,Manufacture of paper products and printing,3176.83,3593.5,Europe,1.13115904848544,0.15258688887330138,0.15372266992005668
AUT,Austria,2003,E,Manufacture of coke and refined petroleum products,642.98,727.31,Europe,1.1311549348346759,0.15258688887330138,0.05382809783238662
AUT,Austria,2003,F,Manufacturing of chemicals and pharmaceutical products,3128.56,3538.9,Europe,1.1311593832306237,0.15258688887330138,0.25381753764393267
AUT,Austria,2003,G,Manufacture of rubber and plastics products,1592.85,1801.77,Europe,1.1311611262830776,0.15258688887330138,0.18178300166598893
AUT,Austria,2003,H,Manufacture of other non-metallic mineral products,2439.24,2759.17,Europe,1.1311597054820355,0.15258688887330138,0.25302906448683027
AUT,Austria,2003,I,Manufacture of basic metals,2361.91,2671.7,Europe,1.1311607978288758,0.15258688887330138,0.24498478543502467
AUT,Austria,2003,J,"Manufacture of fabricated metal products, machinery and equipment",13748.71,15551.99,Europe,1.1311599415508802,0.15258688887330138,0.2105994463870371
AUT,Austria,2003,K,Manufacture of transport equipment,3494.65,3953.01,Europe,1.1311604881747814,0.15258688887330138,0.26301512547047445
AUT,Austria,2003,L,"Manufacture of furniture, other manufacturing",2244.93,2539.38,Europe,1.1311622188665127,0.15258688887330138,0.052789121286872076
AUT,Austria,2004,A,"Manufacture of food products, beverages and tobacco products",4448.47,5533.46,Europe,1.2439018359121226,0.15258688887330138,0.14969758797582355
AUT,Austria,2004,B,"Manufacture of textiles, wearing apparel, leather and related products",1303.05,1620.87,Europe,1.243904685161736,0.15258688887330138,0.18045430379654648
AUT,Austria,2004,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1869.59,2325.59,Europe,1.2439037436015385,0.15258688887330138,0.14714790260842125
AUT,Austria,2004,D,Manufacture of paper products and printing,3117.05,3877.3,Europe,1.2439004828283151,0.15258688887330138,0.0789759287602616
AUT,Austria,2004,E,Manufacture of coke and refined petroleum products,728.32,905.96,Europe,1.2439037785588751,0.15258688887330138,0.24563116140297825
AUT,Austria,2004,F,Manufacturing of chemicals and pharmaceutical products,3179.51,3955.0,Europe,1.2439023623136898,0.15258688887330138,0.11757890870044352
AUT,Austria,2004,G,Manufacture of rubber and plastics products,1698.14,2112.32,Europe,1.24390215176605,0.15258688887330138,0.172358292123856
AUT,Austria,2004,H,Manufacture of other non-metallic mineral products,2495.01,3103.55,Europe,1.2439028300487773,0.15258688887330138,0.12481289663195816
AUT,Austria,2004,I,Manufacture of basic metals,2750.17,3420.94,Europe,1.2439012861023138,0.15258688887330138,0.2804356776584198
AUT,Austria,2004,J,"Manufacture of fabricated metal products, machinery and equipment",14272.16,17753.16,Europe,1.2439014136612818,0.15258688887330138,0.14153622783965258
AUT,Austria,2004,K,Manufacture of transport equipment,3697.61,4599.46,Europe,1.2439007899697372,0.15258688887330138,0.16353361109635434
AUT,Austria,2004,L,"Manufacture of furniture, other manufacturing",2295.22,2855.03,Europe,1.2439025452897763,0.15258688887330138,0.12430199497515138
AUT,Austria,2005,A,"Manufacture of food products, beverages and tobacco products",4402.84,5477.53,Europe,1.2440901781577345,0.15258688887330138,-0.01010759994650734
AUT,Austria,2005,B,"Manufacture of textiles, wearing apparel, leather and related products",1221.82,1520.05,Europe,1.244086690347187,0.15258688887330138,-0.062201163572649265
AUT,Austria,2005,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1820.95,2265.43,Europe,1.2440923693676376,0.15258688887330138,-0.025868704285794242
AUT,Austria,2005,D,Manufacture of paper products and printing,3068.83,3817.9,Europe,1.244089767109941,0.15258688887330138,-0.01531993913290175
AUT,Austria,2005,E,Manufacture of coke and refined petroleum products,728.86,906.77,Europe,1.244093515901545,0.15258688887330138,0.0008940792087950289
AUT,Austria,2005,F,Manufacturing of chemicals and pharmaceutical products,3574.98,4447.6,Europe,1.244090876032873,0.15258688887330138,0.12455120101137807
AUT,Austria,2005,G,Manufacture of rubber and plastics products,1680.67,2090.91,Europe,1.2440931295257247,0.15258688887330138,-0.010135774882593651
AUT,Austria,2005,H,Manufacture of other non-metallic mineral products,2626.96,3268.18,Europe,1.244092030331638,0.15258688887330138,0.053045705724090064
AUT,Austria,2005,I,Manufacture of basic metals,3343.3,4159.37,Europe,1.2440911674094457,0.15258688887330138,0.2158558758703748
AUT,Austria,2005,J,"Manufacture of fabricated metal products, machinery and equipment",14964.12,18616.72,Europe,1.2440905312173385,0.15258688887330138,0.0486426078512221
AUT,Austria,2005,K,Manufacture of transport equipment,4159.34,5174.6,Europe,1.2440916106882343,0.15258688887330138,0.12504511399164264
AUT,Austria,2005,L,"Manufacture of furniture, other manufacturing",2355.4,2930.33,Europe,1.244090175766324,0.15258688887330138,0.02637450394566776
AUT,Austria,2006,A,"Manufacture of food products, beverages and tobacco products",4510.69,5663.62,Europe,1.2555994759116678,0.15258688887330138,0.033973341999039786
